46712	2010-08-22T00:03:51Z	41.46668118	-81.53707045	2235421
39831	2010-08-22T00:03:56Z	30.4589939	-97.79158115	11086
1695	2010-08-22T00:03:56Z	32.926113728	-97.0784257093	1212856
2252	2010-08-22T00:03:57Z	35.969159033	-86.808751344	2235407
22087	2010-08-22T00:03:59Z	37.7079916833	-97.2021415167	354908
728	2010-08-22T00:04:01Z	39.705271725	-104.9398612976	1105330
55206	2010-08-22T00:04:02Z	47.6212906837	-122.3509168625	936895
1400	2010-08-22T00:04:04Z	59.3295994826	18.075428009	84477
54494	2010-08-22T00:04:05Z	38.8909284427	-77.0479881763	9193
107111	2010-08-22T00:04:07Z	57.69946789	11.94224768	320198
24902	2010-08-22T00:04:09Z	33.19706275	-96.6156853833	24063
20644	2010-08-22T00:04:12Z	27.593722783	-99.480124083	2235463
1442	2010-08-22T00:04:14Z	28.5549091667	-81.2002654	109895
1695	2010-08-22T00:04:14Z	32.9266668	-97.0786702667	629514
191471	2010-08-22T00:04:15Z	39.001915895	-76.90664121	1977435
34027	2010-08-22T00:04:16Z	40.7724087538	-73.971580267	12175
24894	2010-08-22T00:04:22Z	33.306331517	-111.860194167	2235449
69617	2010-08-22T00:04:24Z	32.798542067	-96.8074433	1297486
3155	2010-08-22T00:04:26Z	30.4688023	-97.8034157	437881
6295	2010-08-22T00:04:26Z	40.0149943538	-105.2596959472	27890
23117	2010-08-22T00:04:27Z	43.8419007667	-70.1201887	2235477
154293	2010-08-22T00:04:28Z	34.0679228375	-118.3759742975	166747
3319	2010-08-22T00:04:29Z	36.9601177833	-122.0201106833	37199
44182	2010-08-22T00:04:29Z	40.756854304	-73.982283984	1288853
31066	2010-08-22T00:04:30Z	44.9017314	-93.3184442	748017
1695	2010-08-22T00:04:31Z	32.9277528005	-97.0779693624	195659
1620	2010-08-22T00:04:32Z	44.4780959272	-73.2117842462	677835
10275	2010-08-22T00:04:34Z	30.2155392906	-97.7675914764	1700966
114145	2010-08-22T00:04:35Z	38.6005255667	-90.2476465167	315633
3384	2010-08-22T00:04:35Z	44.9459574294	-93.2652200362	270029
7357	2010-08-22T00:04:37Z	32.7466177833	-97.3668050667	9669
7358	2010-08-22T00:04:39Z	32.7466177833	-97.3668050667	9669
21983	2010-08-22T00:04:39Z	37.7685348833	-122.4736954833	21149
35871	2010-08-22T00:04:39Z	41.9904378128	-87.6698040962	1322923
56481	2010-08-22T00:04:42Z	41.097619091	-73.957187088	2235491
728	2010-08-22T00:04:45Z	39.7154070535	-104.9507188797	486598
126355	2010-08-22T00:04:46Z	39.0976019167	-94.5823754667	296819
1695	2010-08-22T00:04:50Z	32.9286227333	-97.0765061833	784617
1400	2010-08-22T00:04:50Z	59.3300637	18.076449567	2025209
38789	2010-08-22T00:04:53Z	24.7623622333	46.7997878167	1179796
3155	2010-08-22T00:04:56Z	30.468868395	-97.8036179874	147565
16808	2010-08-22T00:04:58Z	28.4311095989	-81.3075828552	758476
8833	2010-08-22T00:04:58Z	30.3095185667	-97.7336507222	1209500
37692	2010-08-22T00:05:00Z	39.251975137	-74.625055391	1190534
75887	2010-08-22T00:05:00Z	40.1180050667	-74.95429705	435567
13241	2010-08-22T00:05:01Z	30.2499467333	-97.7500222	18223
3384	2010-08-22T00:05:04Z	44.9495871608	-93.2879054546	247596
40043	2010-08-22T00:05:05Z	41.0979010252	-73.9563131332	234312
1695	2010-08-22T00:05:08Z	32.9286217667	-97.0761179833	9400
728	2010-08-22T00:05:09Z	39.7180369333	-104.9488823667	171102
99687	2010-08-22T00:05:09Z	50.5752910473	5.8685231209	1033961
46474	2010-08-22T00:05:10Z	33.129828081	-96.656658623	1232772
95201	2010-08-22T00:05:14Z	30.5274908333	-97.8148117167	807297
946	2010-08-22T00:05:16Z	34.8196431455	-92.2103440762	570722
831	2010-08-22T00:05:17Z	33.7824780154	-118.2011318207	439587
82776	2010-08-22T00:05:18Z	29.7380355435	-95.5032277107	57790
130887	2010-08-22T00:05:19Z	24.6765993343	46.6770029068	321968
29284	2010-08-22T00:05:19Z	36.12683761	-86.8439837	1376233
728	2010-08-22T00:05:20Z	39.7164469134	-104.9512767792	1339178
23999	2010-08-22T00:05:25Z	30.2224742	-97.8403432	103786
1695	2010-08-22T00:05:27Z	32.921829086	-97.077041284	1339351
164174	2010-08-22T00:05:29Z	59.4906302	18.46603143	1349080
103760	2010-08-22T00:05:32Z	64.498775733	14.146897683	1409562
42032	2010-08-22T00:05:34Z	32.8012831333	-117.00420525	854613
728	2010-08-22T00:05:34Z	39.7164799245	-104.9520599842	206612
101145	2010-08-22T00:05:38Z	26.2907409464	50.2075409889	1212878
147725	2010-08-22T00:05:40Z	40.164100647	-76.1548461914	339569
5748	2010-08-22T00:05:41Z	30.3293885087	-97.7078104019	36150
103760	2010-08-22T00:05:41Z	64.5067052	14.144248883	1409459
1695	2010-08-22T00:05:42Z	32.9217270833	-97.07745285	227529
728	2010-08-22T00:05:45Z	39.7165459468	-104.9520921707	232558
25658	2010-08-22T00:05:46Z	35.9048331891	-78.9428186417	26321
24589	2010-08-22T00:05:46Z	43.6075473333	-116.2802096833	49019
9275	2010-08-22T00:05:51Z	32.9427713188	-96.7413568497	194729
2741	2010-08-22T00:05:54Z	34.7953693	-92.2307145333	299091
1695	2010-08-22T00:06:04Z	32.9217089167	-97.0774546667	227527
3090	2010-08-22T00:06:06Z	38.991456	-77.035293	2233699
38184	2010-08-22T00:06:06Z	45.448891955	-73.610047224	2235505
728	2010-08-22T00:06:14Z	39.7163231213	-104.9520492554	519183
1004	2010-08-22T00:06:17Z	40.7567901668	-74.4116595504	711553
3348	2010-08-22T00:06:18Z	38.9934957833	-77.0272675333	467147
110308	2010-08-22T00:06:21Z	18.4676885167	-66.1207154833	273271
1695	2010-08-22T00:06:21Z	32.9216946167	-97.0774626	227528
62270	2010-08-22T00:06:22Z	37.771651259	-87.113392534	2235519
102007	2010-08-22T00:06:23Z	30.2514817938	-97.7482205629	622202
41943	2010-08-22T00:06:25Z	24.6832548	46.71855295	786296
728	2010-08-22T00:06:29Z	39.7162323404	-104.9523818493	404013
1695	2010-08-22T00:06:37Z	32.9295444333	-97.0752382167	9398
150369	2010-08-22T00:06:40Z	8.96963	-79.534432	2177255
111362	2010-08-22T00:06:42Z	28.5213039667	-99.8661033	497975
728	2010-08-22T00:06:46Z	39.7174198257	-104.9519645392	928863
41511	2010-08-22T00:06:51Z	39.7789299488	-86.2872219086	1523939
6035	2010-08-22T00:06:52Z	35.53849995	-97.59412605	28815
728	2010-08-22T00:06:55Z	39.716785277	-104.952247739	1313794
10522	2010-08-22T00:07:00Z	40.0708444833	-83.13023865	1080629
1695	2010-08-22T00:07:01Z	32.92150855	-97.0780062667	10241
65864	2010-08-22T00:07:09Z	38.4574044	-90.3068741333	464218
141781	2010-08-22T00:07:15Z	40.017073213	-105.255535841	20758
728	2010-08-22T00:07:16Z	39.7181701482	-104.9525378152	1007406
1695	2010-08-22T00:07:18Z	32.9306387833	-97.07628965	9399
4632	2010-08-22T00:07:21Z	33.1543135577	-96.8351912498	9354
728	2010-08-22T00:07:25Z	39.7183887306	-104.9531447935	1007435
115400	2010-08-22T00:07:26Z	33.823168312	-84.109821559	2235589
2252	2010-08-22T00:07:28Z	35.9670057135	-86.8130330679	132460
107910	2010-08-22T00:07:29Z	40.00160515	3.8354696	1861861
65325	2010-08-22T00:07:32Z	35.3911611333	-97.5130730667	272303
728	2010-08-22T00:07:33Z	39.7172226716	-104.9532294273	1101700
1695	2010-08-22T00:07:35Z	32.92036055	-97.0778131333	10291
166021	2010-08-22T00:07:37Z	59.3231957446	18.0670380592	69788
156082	2010-08-22T00:07:38Z	30.2515346167	-97.7490263167	87899
48657	2010-08-22T00:07:39Z	59.3361114485	18.0679500103	92890
165960	2010-08-22T00:07:39Z	59.853579905	17.601504592	2235561
1923	2010-08-22T00:07:43Z	30.48439162	-87.22670292	686625
3470	2010-08-22T00:07:45Z	33.9845913649	-118.24436903	808103
728	2010-08-22T00:07:45Z	39.716833917	-104.953013617	1301769
6046	2010-08-22T00:07:51Z	32.9435006229	-97.1312427521	137174
38349	2010-08-22T00:07:52Z	21.2868076846	-157.8078559041	129904
32617	2010-08-22T00:07:56Z	30.2921984233	-97.8275871277	475247
2521	2010-08-22T00:07:58Z	38.914369191	-77.0464324951	215838
50155	2010-08-22T00:08:00Z	42.0919972	-71.2697634	387478
111932	2010-08-22T00:08:01Z	32.2100549	-98.2365228333	1067653
195415	2010-08-22T00:08:01Z	33.5540664333	-86.5316092833	2008199
728	2010-08-22T00:08:02Z	39.7173375	-104.95428465	1007943
38349	2010-08-22T00:08:07Z	21.2868651665	-157.8080785275	83468
24153	2010-08-22T00:08:07Z	30.2453613167	-97.7790927833	16431
15025	2010-08-22T00:08:09Z	33.72609825	-117.9877018	165320
173780	2010-08-22T00:08:10Z	56.6853476167	16.3416918167	73234
145083	2010-08-22T00:08:11Z	50.9696858	5.9821202333	970615
155940	2010-08-22T00:08:12Z	32.75416225	-117.1972611667	1093545
728	2010-08-22T00:08:13Z	39.7169915956	-104.9534869194	486796
74498	2010-08-22T00:08:15Z	43.619993	-116.27898225	230628
135012	2010-08-22T00:08:18Z	32.7063861753	-117.1615934372	16696
12920	2010-08-22T00:08:21Z	34.8486496333	-82.3369377167	547067
728	2010-08-22T00:08:22Z	39.7169420792	-104.9535942078	472843
129713	2010-08-22T00:08:24Z	36.1143381077	-115.1949763298	259705
12949	2010-08-22T00:08:29Z	29.4257855333	-98.4862947333	11507
728	2010-08-22T00:08:29Z	39.717339	-104.95631	1805807
92495	2010-08-22T00:08:30Z	29.597682512	-95.6207971529	215093
14725	2010-08-22T00:08:31Z	29.983889456	-90.056532019	1548748
129485	2010-08-22T00:08:31Z	30.2269117924	-97.8248853939	1102174
1341	2010-08-22T00:08:33Z	35.6629274737	139.759966135	158977
40094	2010-08-22T00:08:34Z	36.2571845	-115.2527826	2235609
49096	2010-08-22T00:08:34Z	49.449464067	10.98974015	1214058
15025	2010-08-22T00:08:35Z	33.7254819732	-117.988751216	792481
177794	2010-08-22T00:08:37Z	18.80564671	98.98085927	682939
122188	2010-08-22T00:08:41Z	34.0540929167	-117.1817133833	464104
98776	2010-08-22T00:08:42Z	60.3914959299	5.3191637993	617875
1695	2010-08-22T00:08:44Z	32.9236902274	-97.088316679	479519
728	2010-08-22T00:08:46Z	39.71644634	-104.95463687	916351
49372	2010-08-22T00:08:50Z	32.4794480333	-99.6966617333	34520
135012	2010-08-22T00:08:54Z	32.70624801	-117.163028745	2193470
1695	2010-08-22T00:08:59Z	32.9214327833	-97.0808596333	1013903
4683	2010-08-22T00:09:06Z	42.7673676635	-71.2315964699	54897
38681	2010-08-22T00:09:07Z	19.71622524	-155.07046045	2235629
728	2010-08-22T00:09:07Z	39.7168430463	-104.9532616138	425974
55256	2010-08-22T00:09:07Z	57.7014185461	11.97275877	270639
103760	2010-08-22T00:09:09Z	64.502753533	14.145556483	1520636
5246	2010-08-22T00:09:10Z	39.8495018818	-104.673871994	23256
53701	2010-08-22T00:09:13Z	18.1558020591	-67.1417534351	94262
44738	2010-08-22T00:09:15Z	29.2733628167	-94.84938485	999126
2971	2010-08-22T00:09:15Z	33.8035100698	-118.0376511812	1570252
1695	2010-08-22T00:09:19Z	32.9237176	-97.0701280833	212976
2971	2010-08-22T00:09:22Z	33.8036380667	-118.0375253167	422650
135012	2010-08-22T00:09:24Z	32.7075916529	-117.1635997295	2196850
2466	2010-08-22T00:09:33Z	48.7493804025	-122.472807169	718881
83505	2010-08-22T00:09:34Z	32.93306273	-97.12320643	1549360
54718	2010-08-22T00:09:34Z	59.9245794984	10.7675063309	527636
1695	2010-08-22T00:09:35Z	32.91979444	-97.07761949	1361135
123443	2010-08-22T00:09:37Z	29.6070790833	-82.4389547333	773021
44466	2010-08-22T00:09:37Z	32.6709405683	-97.1143877506	181316
118255	2010-08-22T00:09:38Z	37.5650585771	-122.3227214813	20072
25330	2010-08-22T00:09:39Z	45.5714320953	-122.554410696	37321
728	2010-08-22T00:09:40Z	39.7168843101	-104.9546027184	355544
129469	2010-08-22T00:09:42Z	36.60005585	-121.8745858167	358853
388	2010-08-22T00:09:43Z	30.2701965	-97.7490722667	232536
11151	2010-08-22T00:09:45Z	37.8790842333	-122.2958876333	24992
1695	2010-08-22T00:09:50Z	32.9205536842	-97.0803076029	1589251
728	2010-08-22T00:09:51Z	39.7173959782	-104.9549889565	86190
135012	2010-08-22T00:10:01Z	32.7082031965	-117.1632403135	2194315
728	2010-08-22T00:10:01Z	39.7183532825	-104.9556863308	398345
12673	2010-08-22T00:10:01Z	53.55235379	9.93363243	1069671
4358	2010-08-22T00:10:03Z	38.4926377	-122.4526855	971523
1695	2010-08-22T00:10:07Z	32.9201930167	-97.0798835167	1105658
168903	2010-08-22T00:10:12Z	36.066485583	-95.813591814	1595060
1695	2010-08-22T00:10:19Z	32.9214334333	-97.0819544667	9537
149702	2010-08-22T00:10:21Z	48.892001295	8.696111555	1550282
102013	2010-08-22T00:10:22Z	20.58591055	-100.37845955	439424
728	2010-08-22T00:10:23Z	39.721131	-104.9577175	1274320
135012	2010-08-22T00:10:25Z	32.7068191767	-117.1631598473	2193756
135015	2010-08-22T00:10:28Z	32.7075916529	-117.1635997295	2194588
158	2010-08-22T00:10:29Z	37.3875755167	-122.0828630167	54282
76841	2010-08-22T00:10:30Z	42.3394503968	-83.0489802361	37871
49354	2010-08-22T00:10:31Z	29.55395543	-95.3894149	238587
34246	2010-08-22T00:10:34Z	35.9989547729	-75.6496124268	1110173
1695	2010-08-22T00:10:35Z	32.919253327	-97.0785946444	991226
101115	2010-08-22T00:10:38Z	55.5993891667	13.0849562	501517
46074	2010-08-22T00:10:43Z	44.9845285	-93.2550002	324201
35924	2010-08-22T00:10:44Z	29.738212545	-98.1049704552	9658
106748	2010-08-22T00:10:47Z	34.5809515167	-98.2121650167	336276
19261	2010-08-22T00:10:49Z	37.6530757333	-77.6133309333	548150
1695	2010-08-22T00:10:51Z	32.9322032	-97.078704933	1396583
34039	2010-08-22T00:10:51Z	43.615024005	-116.203746267	2235669
38497	2010-08-22T00:10:51Z	55.8260616	37.521780515	1552332
60986	2010-08-22T00:10:52Z	34.0439732839	-118.4540277818	78630
9041	2010-08-22T00:10:54Z	30.59059005	-98.27100872	2223395
17281	2010-08-22T00:10:54Z	49.802203967	9.94663235	1311816
66779	2010-08-22T00:10:59Z	45.7943355	9.05944155	2235679
55268	2010-08-22T00:11:00Z	55.9202995886	14.2790079117	312278
124354	2010-08-22T00:11:01Z	32.785244883	-117.127129617	1519291
45779	2010-08-22T00:11:03Z	51.4305695557	7.0273768902	788762
69103	2010-08-22T00:11:04Z	35.6669801474	-97.4948751926	2235674
135012	2010-08-22T00:11:05Z	32.7075916529	-117.1635997295	2194588
978	2010-08-22T00:11:06Z	34.8383262	-92.23619355	315013
1695	2010-08-22T00:11:11Z	32.9202795	-97.08226752	2036328
9558	2010-08-22T00:11:12Z	32.8642306	-97.3140063167	475038
37424	2010-08-22T00:11:12Z	33.12481615	-117.3247621667	32024
20490	2010-08-22T00:11:14Z	33.0471070667	-117.2559589167	998171
38896	2010-08-22T00:11:14Z	47.508429983	-121.798795717	2235684
46726	2010-08-22T00:11:17Z	45.782611307	-108.506363483	2235664
19379	2010-08-22T00:11:18Z	21.59806734	39.14756739	1541479
103760	2010-08-22T00:11:19Z	64.504929417	14.149259833	1409513
82956	2010-08-22T00:11:22Z	30.131826522	-98.0130377412	11352
909	2010-08-22T00:11:24Z	33.1065849501	-96.818164587	1198930
82693	2010-08-22T00:11:27Z	53.037032994	8.8283882236	135658
327	2010-08-22T00:11:29Z	30.2224742	-97.8403432	103786
1695	2010-08-22T00:11:30Z	32.9325914383	-97.0770406723	1070409
2784	2010-08-22T00:11:30Z	33.2098296333	-96.7438001667	71271
69819	2010-08-22T00:11:30Z	39.69633658	-104.78958814	2235694
106162	2010-08-22T00:11:33Z	59.21360224	10.93439799	1413130
4112	2010-08-22T00:11:36Z	30.3600450634	-97.7348470688	13069
123330	2010-08-22T00:11:36Z	45.522613333	-122.927617233	1246533
37278	2010-08-22T00:11:37Z	42.2991331	-71.06052925	2235649
10367	2010-08-22T00:11:38Z	33.48302685	-112.0747235	64520
20397	2010-08-22T00:11:39Z	32.7752325568	-96.7561948299	21247
103760	2010-08-22T00:11:39Z	64.4996707736	14.1411852837	1367262
135012	2010-08-22T00:11:41Z	32.70454859	-117.16321915	948656
9041	2010-08-22T00:11:43Z	30.5977714	-98.2720398833	12852
57531	2010-08-22T00:11:43Z	39.93990975	-75.0260440833	68594
113591	2010-08-22T00:11:45Z	36.0865366459	-115.3076398373	1261273
2971	2010-08-22T00:11:49Z	33.804460848	-118.039072752	107390
1695	2010-08-22T00:11:51Z	32.9319648827	-97.0805893469	582468
2505	2010-08-22T00:11:54Z	37.38732582	-121.9298188	218638
124411	2010-08-22T00:11:54Z	44.896897223	-93.2469320297	78947
37922	2010-08-22T00:11:55Z	40.643997217	-74.237931933	1707326
125180	2010-08-22T00:11:57Z	41.97579171	-87.6686449723	1157969
32722	2010-08-22T00:11:58Z	32.7075916529	-117.1635997295	2194588
24806	2010-08-22T00:11:58Z	39.0935326667	-94.5931743	17269
103760	2010-08-22T00:11:58Z	64.502907	14.143188117	1409373
3977	2010-08-22T00:12:02Z	30.4728499833	-97.7739920167	161889
5745	2010-08-22T00:12:02Z	32.8374634043	-96.7764830589	244386
40241	2010-08-22T00:12:02Z	38.8179316167	-121.30599245	183884
129486	2010-08-22T00:12:03Z	30.131826522	-98.0130377412	11352
4256	2010-08-22T00:12:09Z	37.3875814167	-122.0829430333	24258
32722	2010-08-22T00:12:13Z	32.7075916529	-117.1635997295	2196850
11759	2010-08-22T00:12:14Z	41.5060223209	-81.6995716095	24489
44729	2010-08-22T00:12:17Z	21.5556627833	-157.8527445	105167
2930	2010-08-22T00:12:22Z	32.97791409	-96.7406556	1033932
43645	2010-08-22T00:12:27Z	59.2928245116	18.0837857723	108222
116940	2010-08-22T00:12:28Z	28.567972701	-81.223028	1516835
149458	2010-08-22T00:12:29Z	55.167246004	-1.689652068	2235719
135012	2010-08-22T00:12:30Z	32.70624989	-117.16303086	2184962
32722	2010-08-22T00:12:30Z	32.7082031965	-117.1632403135	2194315
3617	2010-08-22T00:12:31Z	30.4168570167	-97.7302353167	825381
109100	2010-08-22T00:12:34Z	18.183375772	-67.150480632	1666265
25344	2010-08-22T00:12:38Z	30.1099579544	-97.334446907	299039
15249	2010-08-22T00:12:39Z	27.8396420333	-97.0603465833	744560
36898	2010-08-22T00:12:43Z	37.78735955	-122.3099057333	175049
728	2010-08-22T00:12:45Z	39.7161097333	-104.9870144167	315707
13434	2010-08-22T00:12:46Z	51.0426259667	-114.0373392167	569541
125886	2010-08-22T00:12:48Z	30.2591844833	-97.7484939	19018
150708	2010-08-22T00:12:50Z	33.44674755	-86.73220105	281434
43439	2010-08-22T00:12:51Z	41.4423844167	-85.98932655	1512006
4256	2010-08-22T00:12:52Z	37.3875755167	-122.0828630167	54282
12175	2010-08-22T00:12:54Z	21.2782876143	-157.8282701969	41570
194017	2010-08-22T00:12:57Z	-12.120339347	-77.029781337	1668550
38294	2010-08-22T00:12:57Z	45.900809788	-123.959124918	1468447
29853	2010-08-22T00:12:58Z	32.7986786667	-117.2473648667	85841
2929	2010-08-22T00:13:01Z	32.97791409	-96.7406556	1033932
110392	2010-08-22T00:13:03Z	21.4000783673	-158.0081605911	83771
25323	2010-08-22T00:13:03Z	42.6295622157	-71.2775190122	274383
112062	2010-08-22T00:13:04Z	30.5582612496	-97.8452952914	358217
2631	2010-08-22T00:13:06Z	41.492415817	-72.8099086	1463546
51222	2010-08-22T00:13:10Z	30.1698464833	-97.7833088833	1092079
33748	2010-08-22T00:13:14Z	38.9633386333	-94.6704142833	35725
109443	2010-08-22T00:13:16Z	59.6586828222	18.9091175795	1345953
22096	2010-08-22T00:13:18Z	30.2786006658	-97.7730196627	52189
9714	2010-08-22T00:13:19Z	38.8725852833	-104.7189367833	184234
27921	2010-08-22T00:13:24Z	40.9008064782	-73.3409929276	123994
49498	2010-08-22T00:13:29Z	32.9478938	-96.730149	1665334
4874	2010-08-22T00:13:35Z	48.475629	-116.838318	2235729
14951	2010-08-22T00:13:39Z	18.398185167	-66.174680767	2235744
26514	2010-08-22T00:13:43Z	25.7915688351	-80.1392391179	244198
112062	2010-08-22T00:13:44Z	30.5636160667	-97.8469105833	40538
66	2010-08-22T00:13:45Z	30.4310061977	-97.6713109016	1020712
29345	2010-08-22T00:13:49Z	37.8196620833	-122.4785041667	10377
47614	2010-08-22T00:13:49Z	45.5230556045	-122.6812309027	17645
50503	2010-08-22T00:13:52Z	30.43199735	-97.9429261167	81193
3349	2010-08-22T00:13:57Z	35.4930319039	-97.5222980976	47919
38034	2010-08-22T00:13:58Z	41.89357066	-87.62953495	1038518
38811	2010-08-22T00:14:01Z	25.0564546174	46.4995479584	786254
1695	2010-08-22T00:14:01Z	32.87330795	-96.942666583	1262054
145284	2010-08-22T00:14:06Z	30.8941893333	-102.8840205667	1208798
88397	2010-08-22T00:14:10Z	33.839982324	-84.379873034	2235749
3854	2010-08-22T00:14:11Z	34.0835256106	-118.3538138866	2235759
152899	2010-08-22T00:14:11Z	41.5337216833	-82.8279208333	1570243
3111	2010-08-22T00:14:13Z	28.4448646917	-81.3917505741	308588
37083	2010-08-22T00:14:14Z	45.5230556045	-122.6812309027	17645
37400	2010-08-22T00:14:14Z	46.7267145	-92.101968	629419
116702	2010-08-22T00:14:15Z	32.8421958903	-96.772094965	1085876
124982	2010-08-22T00:14:16Z	29.5371937752	-98.5870975256	2235764
65468	2010-08-22T00:14:17Z	40.7539460739	-73.9815366268	178035
1338	2010-08-22T00:14:21Z	30.4145713182	-97.7466259042	22163
2685	2010-08-22T00:14:21Z	39.20169	-96.509204	817738
109740	2010-08-22T00:14:23Z	42.8250269167	-83.2647802	1297091
1695	2010-08-22T00:14:25Z	32.8732766333	-96.94141655	150767
39700	2010-08-22T00:14:32Z	33.7746928404	-84.366068244	458816
85577	2010-08-22T00:14:39Z	33.93506045	-117.2768749333	1231928
184712	2010-08-22T00:14:40Z	35.1404654833	-90.0164733667	1086210
47614	2010-08-22T00:14:41Z	45.5222878167	-122.6816301167	61630
124046	2010-08-22T00:14:42Z	32.9928362193	-96.9453656673	239067
12233	2010-08-22T00:14:43Z	33.8120650319	-117.9190063477	9724
28829	2010-08-22T00:14:43Z	35.052624233	-85.3096532822	355136
653	2010-08-22T00:14:43Z	37.4171158	-121.8997899	167350
10346	2010-08-22T00:14:44Z	35.06960858	-106.6294705868	50635
6155	2010-08-22T00:14:46Z	30.2360079672	-97.7959370613	23976
14831	2010-08-22T00:14:47Z	40.263197417	-74.986259933	2213123
1695	2010-08-22T00:14:51Z	32.8732963333	-96.9411578333	1202742
28496	2010-08-22T00:14:54Z	41.1267946323	-73.4217548633	1042264
29436	2010-08-22T00:14:59Z	38.218819967	-75.6966057	1541685
6155	2010-08-22T00:15:02Z	30.237101771	-97.796303217	1496124
47614	2010-08-22T00:15:07Z	45.5219994756	-122.6814830303	17651
430	2010-08-22T00:15:09Z	45.5263352333	-122.6878881333	12322
32452	2010-08-22T00:15:12Z	33.7857331167	-84.3845025333	1123339
